source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change_bp,percentage_change_rp,max_percentage_change
4038170278001636480,213.40261287008425,4985.584713674297,427.8171633664537,666.7687007505882,2236.23414756849,55.85365848902529,2236.23414756849
4038170827757604736,64.89236079277408,1492.6695186344577,122.06681742670766,344.54290883587015,2200.223786588868,182.25763241737945,2200.223786588868
4038172270864541696,29.417313712790307,1645.2359234077082,72.96812901993131,13911.360326510554,5492.746977071461,18964.98153832429,18964.98153832429
4038172339605619968,8746.611732839421,135950.82918278142,12884.249830631186,15020.491684704719,1454.325644436118,16.58025792851985,1454.325644436118
4038172442663431168,100.74207201122594,1632.8593736102075,966.1180723408582,2523.207272614702,1520.8316356926368,161.16965874586018,1520.8316356926368
4038173091160428544,1563.0552547893697,166812.45235968038,4408.770658056365,6992.597699565578,10572.204443736015,58.6065196380233,10572.204443736015
4038173129879655040,1162.3137780163688,10176.116015006222,1808.2871160706934,163171.23359539566,775.5050664866947,8923.524646349171,8923.524646349171
4038173164239419136,209.2857451538971,144559.63339806005,596.4537774118473,4361.305930036243,68972.85218673586,631.206020516958,68972.85218673586
4038173542176048896,120.22111431810335,273.5123594938129,242.68318935699727,479.28336674819127,127.507756058643,97.49343496683039,127.507756058643
4038173679614545664,82.5048130163134,292.51984244421254,162.06186124408663,2401.565639425048,254.5488217594937,1381.882054783989,1381.882054783989
4038173748354951040,9423.166932676248,182792.7901842541,357277.63050510315,649509.6659814797,1839.8233257482962,81.79410366756854,1839.8233257482962
4038174023212237056,185.23647544376038,493.97460380459177,298.857033876991,687.1506378870686,166.67242648684888,129.92620550798162,166.67242648684888
4038174328136479872,600.3678387085454,7364.232341769419,603.5803377240771,73025.33639661927,1126.6200597304912,11998.693716892138,11998.693716892138
4038174882204303232,43.36726403139744,485.1890919711447,208.2435992692419,346.1019550522304,1018.7911038609052,66.2005248981261,1018.7911038609052
4038175084025479680,9407.848810308085,110452.0316217337,9987.155957798199,155349.05605712955,1074.0413121936283,1455.4884364835561,1455.4884364835561
4038175122723122816,107.06150220607167,155776.92844813585,149.20471628185905,1404.3793623576075,145402.2816215458,841.2432779300543,145402.2816215458
4038176458414915584,7413.010143012236,19030.005764844882,205822.0878448873,393672.0349447459,156.71090957272241,91.26811853226705,156.71090957272241
4038176634573141120,10134.514728052654,165156.77460012882,12408.395198993978,172467.57168997408,1529.6465990914166,1289.9264886724197,1529.6465990914166
4038176767654678144,384.69264595895385,767.4120467210988,598.6449271184382,174520.65144141266,99.48705928809997,29052.615103825116,29052.615103825116
4038176840711859840,319.5443024239409,467.46680861395345,388.0861188445689,4413.057883395176,46.29170511504319,1037.1336590275303,1037.1336590275303
4038177008170795520,718.1535611673725,1634.9672551737212,1296.1662796589371,3190.6782378647945,127.66262587573198,146.16272525654378,146.16272525654378
4038177115609459328,7207.5200597279645,176029.82104459833,10743.775001864396,174740.74645844632,2342.3077505973984,1526.4371361846565,2342.3077505973984
4038177562266927232,368.9948773591753,174787.55605293604,613.827723470464,190101.17835041918,47268.558963164105,30869.793491180826,47268.558963164105
4038177596626536704,859.3686234339474,2460.478121528328,994.4534142449609,1428.6321550743326,186.31230585269844,43.66003822904284,186.31230585269844
4038177695365604352,13025.404160291684,87151.1656711064,119776.57268579506,207842.4623340791,569.0860767053142,73.52513740671445,569.0860767053142
4038177734065930624,135.9377227246943,600.338940514702,364.888898866774,1346.5870341086766,341.6279223174341,269.0402854925806,341.6279223174341
4038178043322466432,756.4308362341213,1001.5083205420663,1204.4771899752,4803.735832469419,32.39919270452527,298.8233129237032,298.8233129237032
4038178279481188864,22471.587964930062,46567.79377697774,658660.1069252841,945474.5923221807,107.22965306080306,43.545142992762386,107.22965306080306
4038178451280504832,566.5581582277381,647.6809436935195,789.5714904636097,2048.3992538067055,14.318527460542299,159.4317650202839,159.4317650202839
4038178485676565632,221.42872367303787,382.59584305417013,632.5827932631853,1852.4461660589966,72.78510064444575,192.8385320920812,192.8385320920812
4038178696157392512,4551.693353086416,4867.815429733846,4180.965196147627,196845.6806211555,6.945153201787495,4608.139661208628,4608.139661208628
4038178760554506624,60.953178215148924,221.4865572453786,176.99523680761203,11921.16278024976,263.3716300462438,6635.30146645001,6635.30146645001
4038178764876903552,1370.120153220314,164668.71187011042,1246.2085308950411,144699.70675399964,11918.559940387348,11511.19533101532,11918.559940387348
4038178794877888000,621.248269852672,5711.967901796926,1547.3744076909277,1897.6249282214371,819.4340135790653,22.63515014786702,819.4340135790653
4038179138499237760,235.54383963762282,995.1959826281752,357.5128979389406,185991.9750088043,322.50987508705583,51923.85035086756,51923.85035086756
